0.000000 0.000000
0.010000 0.000000
0.020000 0.000000
0.030000 0.000000
0.040000 0.000000
0.050000 0.000000
0.060000 0.000000
0.070000 0.000000
0.080000 0.000000
0.090000 0.000000
0.100000 0.000000
0.110000 0.000000
0.120000 0.000000
0.130000 0.000000
0.140000 0.000000
0.150000 0.000000
0.160000 0.000000
0.170000 0.000000
0.180000 0.000000
0.190000 0.000000
0.200000 0.000000
0.210000 0.000000
0.220000 0.000000
0.230000 0.000000
0.240000 0.000000
0.250000 0.000000
0.260000 0.000000
0.270000 0.000000
0.280000 0.000000
0.290000 0.000000
0.300000 0.000000
0.310000 0.000000
0.320000 0.000000
0.330000 0.000000
0.340000 0.000000
0.350000 0.000000
0.360000 0.000000
0.370000 0.000000
0.380000 0.000000
0.390000 0.000000
0.400000 0.000000
0.410000 0.000000
0.420000 0.000000
0.430000 0.000000
0.440000 0.000000
0.450000 0.000000
0.460000 0.000000
0.470000 0.000000
0.480000 0.000000
0.490000 0.000000
0.500000 0.000000
0.510000 0.000000
0.520000 0.000000
0.530000 0.000000
0.540000 0.000000
0.550000 0.000000
0.560000 0.000000
0.570000 0.000000
0.580000 0.000000
0.590000 0.000000
0.600000 0.000000
0.610000 0.000000
0.620000 0.000000
0.630000 0.000000
0.640000 0.000000
0.650000 0.000000
0.660000 0.000000
0.670000 0.000000
0.680000 0.000000
0.690000 0.000000
0.700000 0.000000
0.710000 0.000000
0.720000 0.000000
0.730000 0.000000
0.740000 0.000000
0.750000 0.000000
0.760000 0.000000
0.770000 0.000000
0.780000 0.000000
0.790000 0.000000
0.800000 0.000000
0.810000 0.000000
0.820000 0.000000
0.830000 0.000000
0.840000 0.000000
0.850000 0.000000
0.860000 0.000000
0.870000 0.000000
0.880000 0.000000
0.890000 0.000000
0.900000 0.000000
0.910000 0.000000
0.920000 0.000000
0.930000 0.000000
0.940000 0.000000
0.950000 0.000000
0.960000 0.000000
0.970000 0.000000
0.980000 0.000000
0.990000 0.000000
1.000000 1.000000


0.000000 0.000000
0.010000 0.000000
0.020000 0.000000
0.030000 0.000000
0.040000 0.000000
0.050000 0.000000
0.060000 0.000000
0.070000 0.000000
0.080000 0.000000
0.090000 0.000000
0.100000 0.000000
0.110000 0.000000
0.120000 0.000000
0.130000 0.000000
0.140000 0.000000
0.150000 0.000000
0.160000 0.000000
0.170000 0.000000
0.180000 0.000000
0.190000 0.000000
0.200000 0.000000
0.210000 0.000000
0.220000 0.000000
0.230000 0.000000
0.240000 0.000000
0.250000 0.000000
0.260000 0.000000
0.270000 0.000000
0.280000 0.000000
0.290000 0.000001
0.300000 0.000001
0.310000 0.000001
0.320000 0.000002
0.330000 0.000002
0.340000 0.000003
0.350000 0.000005
0.360000 0.000007
0.370000 0.000009
0.380000 0.000013
0.390000 0.000017
0.400000 0.000024
0.410000 0.000032
0.420000 0.000043
0.430000 0.000059
0.440000 0.000079
0.450000 0.000105
0.460000 0.000140
0.470000 0.000186
0.480000 0.000245
0.490000 0.000321
0.500000 0.000420
0.510000 0.000546
0.520000 0.000707
0.530000 0.000911
0.540000 0.001169
0.550000 0.001493
0.560000 0.001897
0.570000 0.002401
0.580000 0.003025
0.590000 0.003794
0.600000 0.004737
0.610000 0.005887
0.620000 0.007283
0.630000 0.008970
0.640000 0.010998
0.650000 0.013425
0.660000 0.016314
0.670000 0.019736
0.680000 0.023769
0.690000 0.028501
0.700000 0.034023
0.710000 0.040437
0.720000 0.047849
0.730000 0.056372
0.740000 0.066126
0.750000 0.077231
0.760000 0.089812
0.770000 0.103996
0.780000 0.119906
0.790000 0.137665
0.800000 0.157388
0.810000 0.179186
0.820000 0.203154
0.830000 0.229380
0.840000 0.257932
0.850000 0.288863
0.860000 0.322203
0.870000 0.357962
0.880000 0.396123
0.890000 0.436646
0.900000 0.479461
0.910000 0.524474
0.920000 0.571560
0.930000 0.620569
0.940000 0.671326
0.950000 0.723630
0.960000 0.777260
0.970000 0.831974
0.980000 0.887516
0.990000 0.943617
1.000000 1.000000


0.000000 0.000000
0.010000 0.000000
0.020000 0.000001
0.030000 0.000001
0.040000 0.000001
0.050000 0.000002
0.060000 0.000003
0.070000 0.000003
0.080000 0.000004
0.090000 0.000006
0.100000 0.000007
0.110000 0.000009
0.120000 0.000011
0.130000 0.000014
0.140000 0.000018
0.150000 0.000022
0.160000 0.000028
0.170000 0.000034
0.180000 0.000042
0.190000 0.000053
0.200000 0.000065
0.210000 0.000080
0.220000 0.000098
0.230000 0.000121
0.240000 0.000148
0.250000 0.000180
0.260000 0.000220
0.270000 0.000267
0.280000 0.000324
0.290000 0.000391
0.300000 0.000472
0.310000 0.000569
0.320000 0.000683
0.330000 0.000818
0.340000 0.000978
0.350000 0.001167
0.360000 0.001389
0.370000 0.001649
0.380000 0.001953
0.390000 0.002308
0.400000 0.002721
0.410000 0.003202
0.420000 0.003758
0.430000 0.004400
0.440000 0.005141
0.450000 0.005993
0.460000 0.006970
0.470000 0.008088
0.480000 0.009364
0.490000 0.010817
0.500000 0.012466
0.510000 0.014335
0.520000 0.016447
0.530000 0.018828
0.540000 0.021505
0.550000 0.024508
0.560000 0.027868
0.570000 0.031619
0.580000 0.035794
0.590000 0.040430
0.600000 0.045567
0.610000 0.051243
0.620000 0.057500
0.630000 0.064380
0.640000 0.071927
0.650000 0.080183
0.660000 0.089194
0.670000 0.099004
0.680000 0.109657
0.690000 0.121197
0.700000 0.133666
0.710000 0.147106
0.720000 0.161557
0.730000 0.177055
0.740000 0.193635
0.750000 0.211328
0.760000 0.230163
0.770000 0.250162
0.780000 0.271345
0.790000 0.293726
0.800000 0.317314
0.810000 0.342111
0.820000 0.368114
0.830000 0.395315
0.840000 0.423697
0.850000 0.453238
0.860000 0.483908
0.870000 0.515670
0.880000 0.548483
0.890000 0.582295
0.900000 0.617051
0.910000 0.652686
0.920000 0.689133
0.930000 0.726317
0.940000 0.764158
0.950000 0.802570
0.960000 0.841466
0.970000 0.880754
0.980000 0.920337
0.990000 0.960119
1.000000 1.000000


0.000000 0.000000
0.010000 0.000016
0.020000 0.000032
0.030000 0.000050
0.040000 0.000068
0.050000 0.000088
0.060000 0.000111
0.070000 0.000136
0.080000 0.000164
0.090000 0.000197
0.100000 0.000234
0.110000 0.000277
0.120000 0.000326
0.130000 0.000383
0.140000 0.000448
0.150000 0.000523
0.160000 0.000608
0.170000 0.000707
0.180000 0.000820
0.190000 0.000950
0.200000 0.001098
0.210000 0.001267
0.220000 0.001460
0.230000 0.001680
0.240000 0.001929
0.250000 0.002212
0.260000 0.002533
0.270000 0.002895
0.280000 0.003305
0.290000 0.003766
0.300000 0.004285
0.310000 0.004869
0.320000 0.005523
0.330000 0.006256
0.340000 0.007075
0.350000 0.007989
0.360000 0.009008
0.370000 0.010141
0.380000 0.011399
0.390000 0.012795
0.400000 0.014339
0.410000 0.016046
0.420000 0.017928
0.430000 0.020002
0.440000 0.022282
0.450000 0.024784
0.460000 0.027527
0.470000 0.030528
0.480000 0.033806
0.490000 0.037380
0.500000 0.041271
0.510000 0.045500
0.520000 0.050088
0.530000 0.055059
0.540000 0.060434
0.550000 0.066237
0.560000 0.072492
0.570000 0.079223
0.580000 0.086453
0.590000 0.094208
0.600000 0.102510
0.610000 0.111385
0.620000 0.120856
0.630000 0.130946
0.640000 0.141677
0.650000 0.153072
0.660000 0.165152
0.670000 0.177935
0.680000 0.191441
0.690000 0.205687
0.700000 0.220689
0.710000 0.236459
0.720000 0.253011
0.730000 0.270353
0.740000 0.288494
0.750000 0.307438
0.760000 0.327188
0.770000 0.347744
0.780000 0.369103
0.790000 0.391261
0.800000 0.414208
0.810000 0.437932
0.820000 0.462421
0.830000 0.487655
0.840000 0.513615
0.850000 0.540276
0.860000 0.567613
0.870000 0.595595
0.880000 0.624190
0.890000 0.653363
0.900000 0.683076
0.910000 0.713288
0.920000 0.743958
0.930000 0.775039
0.940000 0.806485
0.950000 0.838247
0.960000 0.870275
0.970000 0.902517
0.980000 0.934921
0.990000 0.967433
1.000000 1.000000


0.000000 0.000000
0.010000 0.000110
0.020000 0.000221
0.030000 0.000336
0.040000 0.000455
0.050000 0.000581
0.060000 0.000714
0.070000 0.000858
0.080000 0.001014
0.090000 0.001183
0.100000 0.001368
0.110000 0.001572
0.120000 0.001796
0.130000 0.002042
0.140000 0.002315
0.150000 0.002616
0.160000 0.002949
0.170000 0.003317
0.180000 0.003724
0.190000 0.004174
0.200000 0.004670
0.210000 0.005217
0.220000 0.005821
0.230000 0.006485
0.240000 0.007216
0.250000 0.008019
0.260000 0.008901
0.270000 0.009867
0.280000 0.010926
0.290000 0.012083
0.300000 0.013348
0.310000 0.014728
0.320000 0.016232
0.330000 0.017870
0.340000 0.019650
0.350000 0.021583
0.360000 0.023680
0.370000 0.025950
0.380000 0.028407
0.390000 0.031062
0.400000 0.033926
0.410000 0.037014
0.420000 0.040337
0.430000 0.043911
0.440000 0.047748
0.450000 0.051863
0.460000 0.056271
0.470000 0.060987
0.480000 0.066025
0.490000 0.071402
0.500000 0.077132
0.510000 0.083232
0.520000 0.089717
0.530000 0.096603
0.540000 0.103906
0.550000 0.111641
0.560000 0.119823
0.570000 0.128467
0.580000 0.137589
0.590000 0.147203
0.600000 0.157321
0.610000 0.167959
0.620000 0.179128
0.630000 0.190841
0.640000 0.203107
0.650000 0.215939
0.660000 0.229344
0.670000 0.243331
0.680000 0.257907
0.690000 0.273078
0.700000 0.288849
0.710000 0.305222
0.720000 0.322200
0.730000 0.339782
0.740000 0.357968
0.750000 0.376755
0.760000 0.396139
0.770000 0.416112
0.780000 0.436669
0.790000 0.457799
0.800000 0.479490
0.810000 0.501731
0.820000 0.524507
0.830000 0.547801
0.840000 0.571596
0.850000 0.595871
0.860000 0.620606
0.870000 0.645777
0.880000 0.671361
0.890000 0.697332
0.900000 0.723663
0.910000 0.750325
0.920000 0.777288
0.930000 0.804523
0.940000 0.831997
0.950000 0.859677
0.960000 0.887532
0.970000 0.915526
0.980000 0.943625
0.990000 0.971795
1.000000 1.000000


0.000000 0.000000
0.010000 0.000341
0.020000 0.000686
0.030000 0.001036
0.040000 0.001396
0.050000 0.001768
0.060000 0.002156
0.070000 0.002563
0.080000 0.002992
0.090000 0.003447
0.100000 0.003931
0.110000 0.004448
0.120000 0.005002
0.130000 0.005597
0.140000 0.006237
0.150000 0.006926
0.160000 0.007669
0.170000 0.008472
0.180000 0.009337
0.190000 0.010272
0.200000 0.011281
0.210000 0.012370
0.220000 0.013545
0.230000 0.014813
0.240000 0.016178
0.250000 0.017650
0.260000 0.019233
0.270000 0.020936
0.280000 0.022767
0.290000 0.024732
0.300000 0.026841
0.310000 0.029102
0.320000 0.031523
0.330000 0.034113
0.340000 0.036882
0.350000 0.039839
0.360000 0.042994
0.370000 0.046357
0.380000 0.049938
0.390000 0.053748
0.400000 0.057797
0.410000 0.062096
0.420000 0.066655
0.430000 0.071487
0.440000 0.076602
0.450000 0.082012
0.460000 0.087726
0.470000 0.093758
0.480000 0.100118
0.490000 0.106817
0.500000 0.113867
0.510000 0.121278
0.520000 0.129061
0.530000 0.137226
0.540000 0.145785
0.550000 0.154746
0.560000 0.164120
0.570000 0.173915
0.580000 0.184140
0.590000 0.194805
0.600000 0.205915
0.610000 0.217479
0.620000 0.229502
0.630000 0.241992
0.640000 0.254952
0.650000 0.268387
0.660000 0.282301
0.670000 0.296696
0.680000 0.311574
0.690000 0.326935
0.700000 0.342781
0.710000 0.359109
0.720000 0.375918
0.730000 0.393203
0.740000 0.410963
0.750000 0.429189
0.760000 0.447878
0.770000 0.467020
0.780000 0.486608
0.790000 0.506632
0.800000 0.527080
0.810000 0.547942
0.820000 0.569204
