1.580000	7.876042	
8.280000	11.619813	
0.340000	3.060605	
5.730000	11.579597	
0.760000	4.865806	
1.820000	8.580221	
2.310000	9.722926	
4.630000	11.477161	
7.500000	11.616220	
6.030000	11.591608	
6.720000	11.607908	
5.020000	11.528481	
7.570000	11.616680	
0.690000	4.574386	
3.440000	11.066245	
1.740000	8.355775	
8.430000	11.620223	
7.390000	11.615428	
6.750000	11.608376	
3.540000	11.125551	
8.240000	11.619693	
6.540000	11.604765	
3.720000	11.216982	
4.800000	11.502342	
9.850000	11.622078	
7.600000	11.616864	
2.970000	10.682315	
9.450000	11.621797	
2.500000	10.061335	
0.920000	5.514727	
8.580000	11.620572	
0.950000	5.633543	
6.040000	11.591944	
0.200000	2.434698	
1.680000	8.180627	
3.250000	10.933905	
6.250000	11.598196	
8.770000	11.620942	
8.420000	11.620197	
0.010000	1.574375	
5.370000	11.558722	
7.400000	11.615503	
8.150000	11.619402	
8.560000	11.620528	
4.600000	11.472189	
1.020000	5.907038	
1.980000	8.997337	
8.740000	11.620888	
9.760000	11.622024	
8.480000	11.620345	
1.510000	7.653666	
2.980000	10.692633	
4.170000	11.378641	
9.560000	11.621885	
9.370000	11.621725	
1.630000	8.030291	
6.650000	11.606760	
2.830000	10.526228	
3.380000	11.027387	
1.880000	8.741639	
8.590000	11.620593	
2.020000	9.094928	
3.300000	10.971434	
1.690000	8.210219	
8.790000	11.620977	
9.480000	11.621822	
8.830000	11.621043	
2.370000	9.835813	
8.880000	11.621124	
2.730000	10.400537	
3.870000	11.280244	
2.960000	10.671890	
5.360000	11.558013	
8.910000	11.621171	
3.480000	11.090758	
3.850000	11.272416	
8.310000	11.619899	
1.980000	8.997337	
4.440000	11.442602	
8.050000	11.619043	
8.560000	11.620528	
7.330000	11.614954	
3.470000	11.084732	
6.050000	11.592276	
0.660000	4.448196	
1.710000	8.268924	
0.910000	5.474913	
9.400000	11.621753	
5.090000	11.535521	
8.150000	11.619402	
9.970000	11.622142	
8.960000	11.621245	
3.680000	11.198228	
7.140000	11.613235	
6.070000	11.592928	
3.540000	11.125551	
6.520000	11.604376	
9.830000	11.622066	
6.340000	11.600463	
7.700000	11.617443	
