55	-0.14411	0.70518	0.92456	0.97794	21.47304
56	-0.14381	0.70354	0.92389	0.97768	21.40684
57	-0.14350	0.70190	0.92321	0.97742	21.34084
58	-0.14320	0.70026	0.92253	0.97716	21.27507
59	-0.14289	0.69863	0.92186	0.97691	21.20949
60	-0.14259	0.69700	0.92119	0.97665	21.14413
61	-0.14229	0.69537	0.92051	0.97639	21.07896
62	-0.14198	0.69375	0.91984	0.97613	21.01402
63	-0.14168	0.69212	0.91917	0.97588	20.94927
64	-0.14138	0.69050	0.91850	0.97562	20.88473
65	-0.14108	0.68889	0.91783	0.97536	20.82038
66	-0.14077	0.68727	0.91716	0.97511	20.75625
67	-0.14047	0.68566	0.91650	0.97485	20.69232
68	-0.14017	0.68405	0.91583	0.97460	20.62859
69	-0.13987	0.68244	0.91517	0.97435	20.56507
70	-0.13958	0.68084	0.91450	0.97409	20.50174
71	-0.13928	0.67924	0.91384	0.97384	20.43861
72	-0.13898	0.67764	0.91318	0.97359	20.37568
73	-0.13868	0.67604	0.91252	0.97333	20.31295
74	-0.13838	0.67445	0.91186	0.97308	20.25043
75	-0.13809	0.67285	0.91120	0.97283	20.18810
76	-0.13779	0.67126	0.91054	0.97258	20.12597
77	-0.13749	0.66968	0.90988	0.97233	20.06402
78	-0.13720	0.66809	0.90923	0.97208	20.00227
79	-0.13690	0.66651	0.90857	0.97183	19.94073
80	-0.13661	0.66493	0.90792	0.97158	19.87937
81	-0.13631	0.66336	0.90727	0.97133	19.81821
82	-0.13602	0.66178	0.90661	0.97109	19.75725
83	-0.13573	0.66021	0.90596	0.97084	19.69648
84	-0.13544	0.65864	0.90531	0.97059	19.63589
85	-0.13514	0.65707	0.90466	0.97034	19.57550
86	-0.13485	0.65551	0.90402	0.97010	19.51531
87	-0.13456	0.65395	0.90337	0.96985	19.45531
88	-0.13427	0.65239	0.90272	0.96961	19.39548
89	-0.13398	0.65083	0.90208	0.96936	19.33586
90	-0.13369	0.64928	0.90143	0.96912	19.27641
91	-0.13340	0.64773	0.90079	0.96887	19.21716
92	-0.13311	0.64618	0.90015	0.96863	19.15809
93	-0.13282	0.64463	0.89951	0.96839	19.09922
94	-0.13253	0.64309	0.89887	0.96814	19.04053
95	-0.13225	0.64155	0.89823	0.96790	18.98203
96	-0.13196	0.64001	0.89759	0.96766	18.92371
97	-0.13167	0.63847	0.89695	0.96742	18.86556
98	-0.13139	0.63693	0.89631	0.96718	18.80761
99	-0.13110	0.63540	0.89568	0.96693	18.74984
100	-0.13082	0.63387	0.89504	0.96669	18.69226
101	-0.13053	0.63235	0.89441	0.96645	18.63486
102	-0.13025	0.63082	0.89378	0.96622	18.57763
103	-0.12996	0.62930	0.89314	0.96598	18.52059
104	-0.12968	0.62778	0.89251	0.96574	18.46373
105	-0.12940	0.62626	0.89188	0.96550	18.40705
106	-0.12911	0.62475	0.89125	0.96526	18.35054
107	-0.12883	0.62323	0.89063	0.96502	18.29422
108	-0.12855	0.62172	0.89000	0.96479	18.23807
109	-0.12827	0.62022	0.88937	0.96455	18.18210
110	-0.12799	0.61871	0.88875	0.96432	18.12631
111	-0.12771	0.61721	0.88812	0.96408	18.07069
112	-0.12743	0.61571	0.88750	0.96384	18.01526
113	-0.12715	0.61421	0.88688	0.96361	17.96000
114	-0.12687	0.61271	0.88625	0.96338	17.90490
115	-0.12659	0.61122	0.88563	0.96314	17.84999
116	-0.12631	0.60973	0.88501	0.96291	17.79525
117	-0.12603	0.60824	0.88440	0.96268	17.74068
118	-0.12576	0.60675	0.88378	0.96244	17.68629
119	-0.12548	0.60527	0.88316	0.96221	17.63206
120	-0.12520	0.60379	0.88254	0.96198	17.57801
121	-0.12493	0.60231	0.88193	0.96175	17.52413
122	-0.12465	0.60083	0.88131	0.96152	17.47042
123	-0.12438	0.59936	0.88070	0.96129	17.41688
124	-0.12410	0.59789	0.88009	0.96106	17.36351
125	-0.12383	0.59642	0.87948	0.96083	17.31030
126	-0.12355	0.59495	0.87887	0.96060	17.25726
127	-0.12328	0.59348	0.87826	0.96037	17.20440
128	-0.12301	0.59202	0.87765	0.96014	17.15170
129	-0.12273	0.59056	0.87704	0.95991	17.09916
130	-0.12246	0.58910	0.87643	0.95968	17.04679
131	-0.12219	0.58765	0.87583	0.95946	16.99459
132	-0.12192	0.58619	0.87522	0.95923	16.94256
133	-0.12165	0.58474	0.87462	0.95900	16.89068
134	-0.12138	0.58329	0.87401	0.95878	16.83897
135	-0.12111	0.58185	0.87341	0.95855	16.78743
136	-0.12084	0.58040	0.87281	0.95833	16.73605
137	-0.12057	0.57896	0.87221	0.95810	16.68483
138	-0.12030	0.57752	0.87161	0.95788	16.63377
139	-0.12003	0.57608	0.87101	0.95765	16.58287
140	-0.11977	0.57465	0.87041	0.95743	16.53214
141	-0.11950	0.57322	0.86981	0.95721	16.48157
142	-0.11923	0.57179	0.86922	0.95698	16.43115
143	-0.11897	0.57036	0.86862	0.95676	16.38090
144	-0.11870	0.56893	0.86803	0.95654	16.33080
145	-0.11843	0.56751	0.86743	0.95632	16.28086
146	-0.11817	0.56609	0.86684	0.95610	16.23109
147	-0.11790	0.56467	0.86625	0.95588	16.18147
148	-0.11764	0.56325	0.86566	0.95566	16.13200
149	-0.11738	0.56184	0.86507	0.95544	16.08269
150	-0.11711	0.56042	0.86448	0.95522	16.03354
151	-0.11685	0.55901	0.86389	0.95500	15.98454
152	-0.11659	0.55761	0.86330	0.95478	15.93569
153	-0.11632	0.55620	0.86271	0.95456	15.88701
154	-0.11606	0.55480	0.86213	0.95434	15.83847
155	-0.11580	0.55340	0.86154	0.95413	15.79009
156	-0.11554	0.55200	0.86096	0.95391	15.74186
157	-0.11528	0.55060	0.86037	0.95369	15.69379
158	-0.11502	0.54921	0.85979	0.95348	15.64587
159	-0.11476	0.54781	0.85921	0.95326	15.59809
160	-0.11450	0.54642	0.85863	0.95304	15.55047
161	-0.11424	0.54504	0.85805	0.95283	15.50300
162	-0.11398	0.54365	0.85747	0.95261	15.45568
163	-0.11372	0.54227	0.85689	0.95240	15.40851
164	-0.11347	0.54089	0.85632	0.95219	15.36149
165	-0.11321	0.53951	0.85574	0.95197	15.31462
166	-0.11295	0.53813	0.85516	0.95176	15.26789
167	-0.11269	0.53676	0.85459	0.95155	15.22131
168	-0.11244	0.53538	0.85401	0.95133	15.17488
169	-0.11218	0.53401	0.85344	0.95112	15.12860
170	-0.11193	0.53265	0.85287	0.95091	15.08246
171	-0.11167	0.53128	0.85230	0.95070	15.03647
172	-0.11142	0.52992	0.85173	0.95049	14.99063
173	-0.11116	0.52856	0.85116	0.95028	14.94493
174	-0.11091	0.52720	0.85059	0.95007	14.89937
175	-0.11066	0.52584	0.85002	0.94986	14.85396
176	-0.11040	0.52448	0.84945	0.94965	14.80869
177	-0.11015	0.52313	0.84889	0.94944	14.76356
178	-0.10990	0.52178	0.84832	0.94923	14.71858
179	-0.10965	0.52043	0.84776	0.94902	14.67374
180	-0.10940	0.51909	0.84719	0.94881	14.62904
181	-0.10915	0.51774	0.84663	0.94861	14.58448
182	-0.10890	0.51640	0.84607	0.94840	14.54006
183	-0.10865	0.51506	0.84551	0.94819	14.49579
184	-0.10840	0.51372	0.84495	0.94799	14.45165
185	-0.10815	0.51239	0.84439	0.94778	14.40765
186	-0.10790	0.51105	0.84383	0.94757	14.36380
187	-0.10765	0.50972	0.84327	0.94737	14.32008
188	-0.10740	0.50839	0.84271	0.94716	14.27650
189	-0.10715	0.50707	0.84216	0.94696	14.23305
190	-0.10691	0.50574	0.84160	0.94676	14.18975
191	-0.10666	0.50442	0.84105	0.94655	14.14658
192	-0.10641	0.50310	0.84049	0.94635	14.10355
193	-0.10617	0.50178	0.83994	0.94615	14.06065
194	-0.10592	0.50046	0.83939	0.94594	14.01789
195	-0.10568	0.49915	0.83883	0.94574	13.97527
196	-0.10543	0.49784	0.83828	0.94554	13.93278
197	-0.10519	0.49653	0.83773	0.94534	13.89042
198	-0.10494	0.49522	0.83718	0.94514	13.84820
199	-0.10470	0.49391	0.83664	0.94494	13.80611
200	-0.10445	0.49261	0.83609	0.94474	13.76415
201	-0.10421	0.49131	0.83554	0.94454	13.72232
202	-0.10397	0.49001	0.83500	0.94434	13.68064
203	-0.10373	0.48871	0.83445	0.94414	13.63908
204	-0.10348	0.48741	0.83391	0.94394	13.59765
205	-0.10324	0.48612	0.83336	0.94374	13.55635
206	-0.10300	0.48483	0.83282	0.94354	13.51519
207	-0.10276	0.48354	0.83228	0.94334	13.47415
208	-0.10252	0.48225	0.83174	0.94315	13.43324
209	-0.10228	0.48096	0.83120	0.94295	13.39247
210	-0.10204	0.47968	0.83066	0.94275	13.35182
211	-0.10180	0.47840	0.83012	0.94256	13.31130
212	-0.10156	0.47712	0.82958	0.94236	13.27091
213	-0.10132	0.47584	0.82904	0.94216	13.23065
214	-0.10109	0.47457	0.82851	0.94197	13.19051
215	-0.10085	0.47330	0.82797	0.94177	13.15050
216	-0.10061	0.47202	0.82744	0.94158	13.11062
217	-0.10037	0.47076	0.82690	0.94138	13.07086
218	-0.10014	0.46949	0.82637	0.94119	13.03123
219	-0.09990	0.46822	0.82584	0.94100	12.99172
220	-0.09967	0.46696	0.82531	0.94080	12.95234
221	-0.09943	0.46570	0.82478	0.94061	12.91308
222	-0.09920	0.46444	0.82425	0.94042	12.87395
223	-0.09896	0.46318	0.82372	0.94023	12.83494
224	-0.09873	0.46193	0.82319	0.94004	12.79606
225	-0.09849	0.46068	0.82266	0.93984	12.75729
226	-0.09826	0.45942	0.82213	0.93965	12.71865
227	-0.09803	0.45818	0.82161	0.93946	12.68013
228	-0.09779	0.45693	0.82108	0.93927	12.64173
229	-0.09756	0.45568	0.82056	0.93908	12.60346
230	-0.09733	0.45444	0.82003	0.93889	12.56531
231	-0.09710	0.45320	0.81951	0.93870	12.52727
232	-0.09687	0.45196	0.81899	0.93851	12.48936
233	-0.09663	0.45072	0.81847	0.93833	12.45156
234	-0.09640	0.44949	0.81795	0.93814	12.41389
235	-0.09617	0.44826	0.81743	0.93795	12.37633
236	-0.09594	0.44702	0.81691	0.93776	12.33890
237	-0.09571	0.44580	0.81639	0.93757	12.30158
238	-0.09549	0.44457	0.81587	0.93739	12.26438
239	-0.09526	0.44334	0.81535	0.93720	12.22730
240	-0.09503	0.44212	0.81484	0.93702	12.19034
241	-0.09480	0.44090	0.81432	0.93683	12.15349
242	-0.09457	0.43968	0.81381	0.93664	12.11676
243	-0.09434	0.43846	0.81329	0.93646	12.08014
244	-0.09412	0.43725	0.81278	0.93627	12.04364
245	-0.09389	0.43603	0.81227	0.93609	12.00725
246	-0.09367	0.43482	0.81176	0.93591	11.97098
247	-0.09344	0.43361	0.81124	0.93572	11.93483
248	-0.09321	0.43240	0.81073	0.93554	11.89878
249	-0.09299	0.43120	0.81022	0.93536	11.86286
250	-0.09276	0.42999	0.80972	0.93517	11.82705
251	-0.09254	0.42879	0.80921	0.93499	11.79134
252	-0.09232	0.42759	0.80870	0.93481	11.75576
253	-0.09209	0.42639	0.80819	0.93463	11.72028
254	-0.09187	0.42520	0.80769	0.93445	11.68492
255	-0.09164	0.42400	0.80718	0.93426	11.64967
256	-0.09142	0.42281	0.80668	0.93408	11.61453
257	-0.09120	0.42162	0.80618	0.93390	11.57950
258	-0.09098	0.42043	0.80567	0.93372	11.54458
259	-0.09076	0.41925	0.80517	0.93354	11.50978
260	-0.09053	0.41806	0.80467	0.93336	11.47508
261	-0.09031	0.41688	0.80417	0.93319	11.44049
262	-0.09009	0.41570	0.80367	0.93301	11.40601
263	-0.08987	0.41452	0.80317	0.93283	11.37164
264	-0.08965	0.41334	0.80267	0.93265	11.33738
265	-0.08943	0.41216	0.80217	0.93247	11.30323
266	-0.08921	0.41099	0.80168	0.93230	11.26918
267	-0.08900	0.40982	0.80118	0.93212	11.23524
268	-0.08878	0.40865	0.80069	0.93194	11.20142
269	-0.08856	0.40748	0.80019	0.93177	11.16769
270	-0.08834	0.40632	0.79970	0.93159	11.13408
271	-0.08812	0.40515	0.79920	0.93141	11.10057
272	-0.08791	0.40399	0.79871	0.93124	11.06716
273	-0.08769	0.40283	0.79822	0.93106	11.03386
274	-0.08747	0.40167	0.79773	0.93089	11.00067
275	-0.08726	0.40051	0.79724	0.93071	10.96758
276	-0.08704	0.39936	0.79675	0.93054	10.93460
277	-0.08683	0.39821	0.79626	0.93037	10.90171
278	-0.08661	0.39705	0.79577	0.93019	10.86894
279	-0.08640	0.39590	0.79528	0.93002	10.83627
280	-0.08618	0.39476	0.79480	0.92985	10.80370
281	-0.08597	0.39361	0.79431	0.92967	10.77123
282	-0.08575	0.39247	0.79382	0.92950	10.73887
283	-0.08554	0.39133	0.79334	0.92933	10.70661
284	-0.08533	0.39019	0.79285	0.92916	10.67445
285	-0.08512	0.38905	0.79237	0.92899	10.64239
286	-0.08490	0.38791	0.79189	0.92882	10.61044
287	-0.08469	0.38678	0.79141	0.92865	10.57858
288	-0.08448	0.38564	0.79093	0.92848	10.54682
289	-0.08427	0.38451	0.79044	0.92831	10.51517
290	-0.08406	0.38338	0.78996	0.92814	10.48362
291	-0.08385	0.38225	0.78949	0.92797	10.45216
292	-0.08364	0.38113	0.78901	0.92780	10.42080
293	-0.08343	0.38000	0.78853	0.92763	10.38955
294	-0.08322	0.37888	0.78805	0.92746	10.35839
295	-0.08301	0.37776	0.78758	0.92729	10.32734
296	-0.08280	0.37664	0.78710	0.92713	10.29638
297	-0.08259	0.37553	0.78663	0.92696	10.26551
298	-0.08238	0.37441	0.78615	0.92679	10.23475
299	-0.08217	0.37330	0.78568	0.92663	10.20407
300	-0.08197	0.37219	0.78520	0.92646	10.17350
301	-0.08176	0.37108	0.78473	0.92629	10.14303
302	-0.08155	0.36997	0.78426	0.92613	10.11265
303	-0.08135	0.36886	0.78379	0.92596	10.08237
304	-0.08114	0.36776	0.78332	0.92580	10.05218
305	-0.08093	0.36666	0.78285	0.92563	10.02209
306	-0.08073	0.36556	0.78238	0.92547	9.99209
307	-0.08052	0.36446	0.78191	0.92530	9.96219
308	-0.08032	0.36336	0.78145	0.92514	9.93239
309	-0.08011	0.36226	0.78098	0.92498	9.90267
310	-0.07991	0.36117	0.78051	0.92481	9.87306
311	-0.07970	0.36008	0.78005	0.92465	9.84353
312	-0.07950	0.35899	0.77958	0.92449	9.81409
313	-0.07930	0.35790	0.77912	0.92432	9.78476
314	-0.07909	0.35681	0.77866	0.92416	9.75551
315	-0.07889	0.35573	0.77819	0.92400	9.72636
316	-0.07869	0.35464	0.77773	0.92384	9.69729
317	-0.07849	0.35356	0.77727	0.92368	9.66833
318	-0.07828	0.35248	0.77681	0.92352	9.63945
319	-0.07808	0.35140	0.77635	0.92336	9.61066
320	-0.07788	0.35033	0.77589	0.92320	9.58196
321	-0.07768	0.34925	0.77543	0.92304	9.55336
322	-0.07748	0.34818	0.77497	0.92288	9.52484
323	-0.07728	0.34711	0.77451	0.92272	9.49641
324	-0.07708	0.34604	0.77406	0.92256	9.46808
325	-0.07688	0.34497	0.77360	0.92240	9.43983
326	-0.07668	0.34390	0.77315	0.92224	9.41168
327	-0.07648	0.34284	0.77269	0.92208	9.38361
328	-0.07628	0.34178	0.77224	0.92193	9.35563
329	-0.07609	0.34072	0.77178	0.92177	9.32774
330	-0.07589	0.33966	0.77133	0.92161	9.29994
331	-0.07569	0.33860	0.77088	0.92145	9.27222
332	-0.07549	0.33754	0.77043	0.92130	9.24459
333	-0.07530	0.33649	0.76998	0.92114	9.21706
334	-0.07510	0.33544	0.76953	0.92099	9.18960
335	-0.07490	0.33438	0.76908	0.92083	9.16224
336	-0.07471	0.33334	0.76863	0.92067	9.13496
337	-0.07451	0.33229	0.76818	0.92052	9.10776
338	-0.07432	0.33124	0.76773	0.92036	9.08065
339	-0.07412	0.33020	0.76729	0.92021	9.05364
340	-0.07393	0.32916	0.76684	0.92006	9.02670
341	-0.07373	0.32811	0.76639	0.91990	8.99984
342	-0.07354	0.32708	0.76595	0.91975	8.97308
343	-0.07334	0.32604	0.76551	0.91960	8.94640
344	-0.07315	0.32500	0.76506	0.91944	8.91980
345	-0.07296	0.32397	0.76462	0.91929	8.89328
346	-0.07276	0.32293	0.76418	0.91914	8.86685
347	-0.07257	0.32190	0.76373	0.91898	8.84051
348	-0.07238	0.32087	0.76329	0.91883	8.81424
349	-0.07219	0.31985	0.76285	0.91868	8.78806
350	-0.07199	0.31882	0.76241	0.91853	8.76197
351	-0.07180	0.31780	0.76197	0.91838	8.73595
352	-0.07161	0.31677	0.76154	0.91823	8.71002
353	-0.07142	0.31575	0.76110	0.91808	8.68417
354	-0.07123	0.31473	0.76066	0.91793	8.65840
355	-0.07104	0.31371	0.76022	0.91778	8.63271
356	-0.07085	0.31270	0.75979	0.91763	8.60710
357	-0.07066	0.31168	0.75935	0.91748	8.58157
358	-0.07047	0.31067	0.75892	0.91733	8.55613
359	-0.07028	0.30966	0.75848	0.91718	8.53076
360	-0.07009	0.30865	0.75805	0.91703	8.50548
361	-0.06990	0.30764	0.75762	0.91688	8.48028
362	-0.06972	0.30663	0.75718	0.91674	8.45515
363	-0.06953	0.30563	0.75675	0.91659	8.43010
364	-0.06934	0.30463	0.75632	0.91644	8.40514
365	-0.06915	0.30362	0.75589	0.91629	8.38025
366	-0.06897	0.30262	0.75546	0.91615	8.35544
367	-0.06878	0.30163	0.75503	0.91600	8.33071
368	-0.06859	0.30063	0.75460	0.91586	8.30606
369	-0.06841	0.29963	0.75418	0.91571	8.28148
370	-0.06822	0.29864	0.75375	0.91556	8.25698
371	-0.06804	0.29765	0.75332	0.91542	8.23256
372	-0.06785	0.29666	0.75290	0.91527	8.20822
373	-0.06767	0.29567	0.75247	0.91513	8.18395
374	-0.06748	0.29468	0.75205	0.91498	8.15976
375	-0.06730	0.29370	0.75162	0.91484	8.13565
376	-0.06711	0.29271	0.75120	0.91470	8.11161
377	-0.06693	0.29173	0.75077	0.91455	8.08765
378	-0.06675	0.29075	0.75035	0.91441	8.06376
379	-0.06656	0.28977	0.74993	0.91427	8.03995
380	-0.06638	0.28879	0.74951	0.91412	8.01622
381	-0.06620	0.28781	0.74909	0.91398	7.99256
382	-0.06601	0.28684	0.74867	0.91384	7.96897
383	-0.06583	0.28587	0.74825	0.91370	7.94546
384	-0.06565	0.28489	0.74783	0.91356	7.92203
385	-0.06547	0.28392	0.74741	0.91341	7.89867
386	-0.06529	0.28295	0.74699	0.91327	7.87538
387	-0.06511	0.28199	0.74658	0.91313	7.85216
388	-0.06493	0.28102	0.74616	0.91299	7.82902
389	-0.06475	0.28006	0.74575	0.91285	7.80595
390	-0.06457	0.27910	0.74533	0.91271	7.78295
391	-0.06439	0.27813	0.74492	0.91257	7.76003
392	-0.06421	0.27718	0.74450	0.91243	7.73718
393	-0.06403	0.27622	0.74409	0.91229	7.71440
394	-0.06385	0.27526	0.74368	0.91215	7.69169
395	-0.06367	0.27431	0.74326	0.91201	7.66906
396	-0.06349	0.27335	0.74285	0.91188	7.64649
397	-0.06332	0.27240	0.74244	0.91174	7.62400
398	-0.06314	0.27145	0.74203	0.91160	7.60158
399	-0.06296	0.27050	0.74162	0.91146	7.57923
400	-0.06278	0.26956	0.74121	0.91132	7.55695
401	-0.06261	0.26861	0.74080	0.91119	7.53474
402	-0.06243	0.26767	0.74039	0.91105	7.51260
403	-0.06225	0.26672	0.73999	0.91091	7.49053
404	-0.06208	0.26578	0.73958	0.91078	7.46853
405	-0.06190	0.26484	0.73917	0.91064	7.44660
406	-0.06173	0.26390	0.73877	0.91051	7.42474
407	-0.06155	0.26297	0.73836	0.91037	7.40295
408	-0.06138	0.26203	0.73796	0.91024	7.38123
409	-0.06120	0.26110	0.73755	0.91010	7.35957
410	-0.06103	0.26017	0.73715	0.90997	7.33798
411	-0.06085	0.25924	0.73675	0.90983	7.31647
412	-0.06068	0.25831	0.73635	0.90970	7.29502
413	-0.06051	0.25738	0.73594	0.90956	7.27364
414	-0.06033	0.25645	0.73554	0.90943	7.25232
415	-0.06016	0.25553	0.73514	0.90930	7.23107
416	-0.05999	0.25460	0.73474	0.90916	7.20989
417	-0.05981	0.25368	0.73434	0.90903	7.18878
418	-0.05964	0.25276	0.73394	0.90890	7.16773
419	-0.05947	0.25184	0.73355	0.90876	7.14675
420	-0.05930	0.25093	0.73315	0.90863	7.12584
421	-0.05913	0.25001	0.73275	0.90850	7.10499
422	-0.05896	0.24910	0.73235	0.90837	7.08421
423	-0.05879	0.24818	0.73196	0.90824	7.06349
424	-0.05862	0.24727	0.73156	0.90811	7.04284
425	-0.05844	0.24636	0.73117	0.90798	7.02225
426	-0.05828	0.24545	0.73077	0.90785	7.00173
427	-0.05811	0.24455	0.73038	0.90772	6.98128
428	-0.05794	0.24364	0.72999	0.90759	6.96088
429	-0.05777	0.24274	0.72959	0.90746	6.94056
430	-0.05760	0.24183	0.72920	0.90733	6.92029
431	-0.05743	0.24093	0.72881	0.90720	6.90009
432	-0.05726	0.24003	0.72842	0.90707	6.87996
433	-0.05709	0.23913	0.72803	0.90694	6.85989
434	-0.05693	0.23824	0.72764	0.90681	6.83988
435	-0.05676	0.23734	0.72725	0.90668	6.81993
436	-0.05659	0.23645	0.72686	0.90655	6.80005
437	-0.05642	0.23555	0.72647	0.90643	6.78023
438	-0.05626	0.23466	0.72609	0.90630	6.76047
439	-0.05609	0.23377	0.72570	0.90617	6.74078
440	-0.05592	0.23289	0.72531	0.90604	6.72115
441	-0.05576	0.23200	0.72493	0.90592	6.70157
442	-0.05559	0.23111	0.72454	0.90579	6.68207
443	-0.05543	0.23023	0.72416	0.90567	6.66262
444	-0.05526	0.22935	0.72377	0.90554	6.64323
445	-0.05510	0.22846	0.72339	0.90541	6.62391
446	-0.05493	0.22758	0.72301	0.90529	6.60464
447	-0.05477	0.22671	0.72262	0.90516	6.58544
448	-0.05460	0.22583	0.72224	0.90504	6.56630
449	-0.05444	0.22495	0.72186	0.90491	6.54722
450	-0.05428	0.22408	0.72148	0.90479	6.52820
451	-0.05411	0.22321	0.72110	0.90466	6.50923
452	-0.05395	0.22233	0.72072	0.90454	6.49033
453	-0.05379	0.22146	0.72034	0.90442	6.47149
454	-0.05362	0.22060	0.71996	0.90429	6.45271
455	-0.05346	0.21973	0.71958	0.90417	6.43398
456	-0.05330	0.21886	0.71920	0.90405	6.41532
457	-0.05314	0.21800	0.71883	0.90392	6.39671
458	-0.05298	0.21713	0.71845	0.90380	6.37817
459	-0.05282	0.21627	0.71807	0.90368	6.35968
460	-0.05265	0.21541	0.71770	0.90356	6.34125
461	-0.05249	0.21455	0.71732	0.90344	6.32288
462	-0.05233	0.21370	0.71695	0.90331	6.30457
463	-0.05217	0.21284	0.71657	0.90319	6.28631
464	-0.05201	0.21198	0.71620	0.90307	6.26811
465	-0.05185	0.21113	0.71583	0.90295	6.24997
466	-0.05169	0.21028	0.71546	0.90283	6.23189
467	-0.05153	0.20943	0.71508	0.90271	6.21386
468	-0.05138	0.20858	0.71471	0.90259	6.19589
469	-0.05122	0.20773	0.71434	0.90247	6.17798
470	-0.05106	0.20688	0.71397	0.90235	6.16012
471	-0.05090	0.20604	0.71360	0.90223	6.14232
472	-0.05074	0.20519	0.71323	0.90211	6.12458
473	-0.05058	0.20435	0.71286	0.90199	6.10689
474	-0.05043	0.20351	0.71250	0.90187	6.08926
475	-0.05027	0.20267	0.71213	0.90176	6.07168
476	-0.05011	0.20183	0.71176	0.90164	6.05416
477	-0.04996	0.20099	0.71139	0.90152	6.03670
478	-0.04980	0.20016	0.71103	0.90140	6.01929
479	-0.04964	0.19932	0.71066	0.90128	6.00193
480	-0.04949	0.19849	0.71030	0.90117	5.98463
481	-0.04933	0.19766	0.70993	0.90105	5.96738
482	-0.04918	0.19683	0.70957	0.90093	5.95019
483	-0.04902	0.19600	0.70920	0.90082	5.93305
484	-0.04887	0.19517	0.70884	0.90070	5.91597
485	-0.04871	0.19434	0.70848	0.90058	5.89894
486	-0.04856	0.19352	0.70812	0.90047	5.88197
487	-0.04840	0.19269	0.70776	0.90035	5.86505
488	-0.04825	0.19187	0.70740	0.90024	5.84818
489	-0.04810	0.19105	0.70703	0.90012	5.83136
490	-0.04794	0.19023	0.70667	0.90001	5.81460
491	-0.04779	0.18941	0.70632	0.89989	5.79789
492	-0.04764	0.18859	0.70596	0.89978	5.78123
493	-0.04748	0.18778	0.70560	0.89966	5.76463
494	-0.04733	0.18696	0.70524	0.89955	5.74808
495	-0.04718	0.18615	0.70488	0.89944	5.73158
496	-0.04703	0.18534	0.70453	0.89932	5.71513
497	-0.04687	0.18453	0.70417	0.89921	5.69873
498	-0.04672	0.18372	0.70381	0.89910	5.68239
499	-0.04657	0.18291	0.70346	0.89898	5.66610
